texto,categoria
"Abri um chamado a duas semanas e até agora nada Abri um chamado a duas semanas e até agora não obtive resposta. Tenho duas lojas no ifood, uma no cnpj 38.251.236/000173 outra no cnpj do meu sócio 47.715.427/0001-30 , o que acontece é que queriamos inverter o cnpj das lojas, pois na hora de pedir maquina de cartão entre outros está dando conflito. Abri uns 2 chamados e até agora o setor responsável não entrou em contato, não há nenhum número que possa ligar e disseram que em 72h entrariam em contato, mas ja se passaram 2 semanas e nada. Acredito ser uma coisa simples de resolver.",Problemas com Loja
"Falta de combustível Estava trabalhando como sempre no Ifood, fazendo a 9 entrega, porém não tinha tanto dinheiro para abastecer antes de começar a trabalhar, coloquei meus únicos 20 reais que eu tinha, no meio da minha última entrega a gasolina acabou, tive que solicitar o seguro e. Om isso leva um tempo para ser atendido, e informei o Ifood que estava sem gasolina para o cliente não reclamar, porém o Ifood me bloqueia por 16 horas e ainda coloca minha ação como comportamento, vão se fuder, vocês dão a ferramenta e ainda me classifica desta forma sendo que é a primeira fez que uso esse recurso, vou processar vocês por abuso de poder e danos morais seus filhos de uma [Editado pelo Reclame Aqui], a última vez fiquei 30 dias bloqueado por que sofri um acidente e tive que relatar e depois de um discurso de vocês que sentia muito pelo que ocorreu comigo me bloqueou e tirou minha única fonte de renda por 30 dias, vou entrar com processo contra a plataforma, última vez que fico calado com essa situação.",Problemas com App
"DESATIVADO IFOOD Boa noite, queria deixar minha reclamação aqui sobre minha conta no ifood entregadores, eu sempre rodei no ifood por um bom tempo e fiz minhas entregas sem nenhum problema, por destino da vida eu arranjei um trabalho fixo e parei de rodar no ifood até aí tudo bem. Agora estou tentando entrar na minha conta no ifood para poder trabalhar e sustentar minha família e simplesmente qnd fui acessar minhas conta está bloqueada sem eu nem saber o motivo. Sempre fiz minhas entregas no padrão e poq parei de trabalhar por um tempo fui bloqueado. Queria deixar minha reclamação aqui.",Problemas com App
[Editado pelo Reclame Aqui] Meu pedido veio aberto e faltando fralda reclai e ninguém fez nada,Problemas com Loja
"Atendimento Ifood Fiz uma compra num restaurante japonês, cujo CNPJ é 51.990.358/0001-40, onde a refeição veio imprópria para consumo. Mal cheiro, algas esfarelando, bem precário mesmo. Ao fazer a solicitação de reemvolso, a loja me ofereceu 50% do valor pago, onde não aceitei, portanto, entrei em contato com o Ifood, que depois de uma hora de espera, me responde que não houve negociação com a loja e que iriam me gerar um cupom de R$ 8,00. Um absurdo sermos tratados dessa forma.",Problemas com Loja
"Descaso com o cliente Fiz um pedido e a embalagem veio um pouco molhada, reclamei de cara para o restaurante e disseram que como a entrega não era feita por eles, não tinham o que fazer. Mas até ai eu relevaria, porém, além disso, o biscoito da sorte estava murcho, um veio sem bilhete e o frango estava com gosto de passado/estragado. Estou com dor de estômago até agora, a comida foi pro lixo e nem o iFood, nem a loja conseguiram me ajudar. Peço no Ifood toda semana, aguardo um retorno que realmente solucione o meu problema.",Problemas com Loja
Descaso com o cliente fiz um pedido na loja KFC da Granja Viana pedido foi aceito estava em preparo e quando estava no horário da previsão de entrega simplesmente foi cancelado sem nenhuma comunicação justificativa procurei do iFood não encontrei respaldo algum da empresa que parece não se preocupar com cancelamento sem justificativa por parte KFC,Problemas com Loja
Falta de vontade!!! Eu troquei de celular e número e não estou conseguindo acessar meu Ifood porque está pedindo pra manda msg pro meu número velho e agora meu número de celular é outro e não consigo fazer outra conta porque meu Gmail e esse o único que tenho não vou fazer um novo pra abri uma conta que já tenho !!,Problemas com App
"Mais de 1h de espera por um pedido que nem foi preparado Fiquei esperando mais de 1h por um pedido que não foi entregue. Pior, nem tinha sido preparado. O Habib's aceitou o pedido (5664) e me fez esperar todo o tempo informado atoa. Descaso total. O entregador ficou aguardando na loja de bobeira também, sendo que poderia ter feito outras entregas. O entregador tirou foto do restaurante mostrando que não tinha nenhum pedido meu. Ifood, não aceito R$ 15 de voucher como retratação como foi oferecido, o que foi feito foi gravíssimo, o restaurante aceitar o pedido, nem preparar, fazer o cliente esperar por mais de 1h atoa e depois o entregador mostrar que estavam fechando, nem sequer estavam dispostos a corrigir o erro gravíssimo. Vocês deveriam fazer eles me entregarem o pedido que eu fiz, de graça, porque o descaso foi muito grande. Eu tendo assinatura do Clube para passar por transtornos como esse e não ter a devida a retratação de direito, me faz pensar em cancelar, a empresa oferecer R$ 15 por todo o transtorno causado é fazer pouco caso do transtorno que o restaurante cadastrado com vocês fez.",Problemas com Loja
"Abri um chamado a duas semanas e até agora nada Abri um chamado a duas semanas e até agora não obtive resposta. Tenho duas lojas no ifood, uma no cnpj 38.251.236/000173 outra no cnpj do meu sócio 47.715.427/0001-30 , o que acontece é que queriamos inverter o cnpj das lojas, pois na hora de pedir maquina de cartão entre outros está dando conflito. Abri uns 2 chamados e até agora o setor responsável não entrou em contato, não há nenhum número que possa ligar e disseram que em 72h entrariam em contato, mas ja se passaram 2 semanas e nada. Acredito ser uma coisa simples de resolver.",Problemas com Loja
"Falta de combustível Estava trabalhando como sempre no Ifood, fazendo a 9 entrega, porém não tinha tanto dinheiro para abastecer antes de começar a trabalhar, coloquei meus únicos 20 reais que eu tinha, no meio da minha última entrega a gasolina acabou, tive que solicitar o seguro e. Om isso leva um tempo para ser atendido, e informei o Ifood que estava sem gasolina para o cliente não reclamar, porém o Ifood me bloqueia por 16 horas e ainda coloca minha ação como comportamento, vão se fuder, vocês dão a ferramenta e ainda me classifica desta forma sendo que é a primeira fez que uso esse recurso, vou processar vocês por abuso de poder e danos morais seus filhos de uma [Editado pelo Reclame Aqui], a última vez fiquei 30 dias bloqueado por que sofri um acidente e tive que relatar e depois de um discurso de vocês que sentia muito pelo que ocorreu comigo me bloqueou e tirou minha única fonte de renda por 30 dias, vou entrar com processo contra a plataforma, última vez que fico calado com essa situação.",Problemas com App
"DESATIVADO IFOOD Boa noite, queria deixar minha reclamação aqui sobre minha conta no ifood entregadores, eu sempre rodei no ifood por um bom tempo e fiz minhas entregas sem nenhum problema, por destino da vida eu arranjei um trabalho fixo e parei de rodar no ifood até aí tudo bem. Agora estou tentando entrar na minha conta no ifood para poder trabalhar e sustentar minha família e simplesmente qnd fui acessar minhas conta está bloqueada sem eu nem saber o motivo. Sempre fiz minhas entregas no padrão e poq parei de trabalhar por um tempo fui bloqueado. Queria deixar minha reclamação aqui.",Problemas com App
PEDIDO NÃO ENTREGUE Realizei um pedido junto ao iFood. O pedido não só não foi entregue no prazo máximo como nunca saiu do status em preparação.Tentei contato com a plataforma e não consegui acesso. Apenas me direcionou para chat com o restaurante mas nada foi resolvido.Completo descaso com o consumidor.,Problemas com App
"Atendimento Ifood Fiz uma compra num restaurante japonês, cujo CNPJ é 51.990.358/0001-40, onde a refeição veio imprópria para consumo. Mal cheiro, algas esfarelando, bem precário mesmo. Ao fazer a solicitação de reemvolso, a loja me ofereceu 50% do valor pago, onde não aceitei, portanto, entrei em contato com o Ifood, que depois de uma hora de espera, me responde que não houve negociação com a loja e que iriam me gerar um cupom de R$ 8,00. Um absurdo sermos tratados dessa forma.",Problemas com Loja
"Descaso com o cliente Fiz um pedido e a embalagem veio um pouco molhada, reclamei de cara para o restaurante e disseram que como a entrega não era feita por eles, não tinham o que fazer. Mas até ai eu relevaria, porém, além disso, o biscoito da sorte estava murcho, um veio sem bilhete e o frango estava com gosto de passado/estragado. Estou com dor de estômago até agora, a comida foi pro lixo e nem o iFood, nem a loja conseguiram me ajudar. Peço no Ifood toda semana, aguardo um retorno que realmente solucione o meu problema.",Problemas com Loja
Descaso com o cliente fiz um pedido na loja KFC da Granja Viana pedido foi aceito estava em preparo e quando estava no horário da previsão de entrega simplesmente foi cancelado sem nenhuma comunicação justificativa procurei do iFood não encontrei respaldo algum da empresa que parece não se preocupar com cancelamento sem justificativa por parte KFC,Problemas com Loja
Falta de vontade!!! Eu troquei de celular e número e não estou conseguindo acessar meu Ifood porque está pedindo pra manda msg pro meu número velho e agora meu número de celular é outro e não consigo fazer outra conta porque meu Gmail e esse o único que tenho não vou fazer um novo pra abri uma conta que já tenho !!,Problemas com App
"Mais de 1h de espera por um pedido que nem foi preparado Fiquei esperando mais de 1h por um pedido que não foi entregue. Pior, nem tinha sido preparado. O Habib's aceitou o pedido (5664) e me fez esperar todo o tempo informado atoa. Descaso total. O entregador ficou aguardando na loja de bobeira também, sendo que poderia ter feito outras entregas. O entregador tirou foto do restaurante mostrando que não tinha nenhum pedido meu. Ifood, não aceito R$ 15 de voucher como retratação como foi oferecido, o que foi feito foi gravíssimo, o restaurante aceitar o pedido, nem preparar, fazer o cliente esperar por mais de 1h atoa e depois o entregador mostrar que estavam fechando, nem sequer estavam dispostos a corrigir o erro gravíssimo. Vocês deveriam fazer eles me entregarem o pedido que eu fiz, de graça, porque o descaso foi muito grande. Eu tendo assinatura do Clube para passar por transtornos como esse e não ter a devida a retratação de direito, me faz pensar em cancelar, a empresa oferecer R$ 15 por todo o transtorno causado é fazer pouco caso do transtorno que o restaurante cadastrado com vocês fez.",Problemas com Loja
"Abri um chamado a duas semanas e até agora nada Abri um chamado a duas semanas e até agora não obtive resposta. Tenho duas lojas no ifood, uma no cnpj 38.251.236/000173 outra no cnpj do meu sócio 47.715.427/0001-30 , o que acontece é que queriamos inverter o cnpj das lojas, pois na hora de pedir maquina de cartão entre outros está dando conflito. Abri uns 2 chamados e até agora o setor responsável não entrou em contato, não há nenhum número que possa ligar e disseram que em 72h entrariam em contato, mas ja se passaram 2 semanas e nada. Acredito ser uma coisa simples de resolver.",Problemas com Loja
"Falta de combustível Estava trabalhando como sempre no Ifood, fazendo a 9 entrega, porém não tinha tanto dinheiro para abastecer antes de começar a trabalhar, coloquei meus únicos 20 reais que eu tinha, no meio da minha última entrega a gasolina acabou, tive que solicitar o seguro e. Om isso leva um tempo para ser atendido, e informei o Ifood que estava sem gasolina para o cliente não reclamar, porém o Ifood me bloqueia por 16 horas e ainda coloca minha ação como comportamento, vão se fuder, vocês dão a ferramenta e ainda me classifica desta forma sendo que é a primeira fez que uso esse recurso, vou processar vocês por abuso de poder e danos morais seus filhos de uma [Editado pelo Reclame Aqui], a última vez fiquei 30 dias bloqueado por que sofri um acidente e tive que relatar e depois de um discurso de vocês que sentia muito pelo que ocorreu comigo me bloqueou e tirou minha única fonte de renda por 30 dias, vou entrar com processo contra a plataforma, última vez que fico calado com essa situação.",Problemas com App
"DESATIVADO IFOOD Boa noite, queria deixar minha reclamação aqui sobre minha conta no ifood entregadores, eu sempre rodei no ifood por um bom tempo e fiz minhas entregas sem nenhum problema, por destino da vida eu arranjei um trabalho fixo e parei de rodar no ifood até aí tudo bem. Agora estou tentando entrar na minha conta no ifood para poder trabalhar e sustentar minha família e simplesmente qnd fui acessar minhas conta está bloqueada sem eu nem saber o motivo. Sempre fiz minhas entregas no padrão e poq parei de trabalhar por um tempo fui bloqueado. Queria deixar minha reclamação aqui.",Problemas com App
PEDIDO NÃO ENTREGUE Realizei um pedido junto ao iFood. O pedido não só não foi entregue no prazo máximo como nunca saiu do status em preparação.Tentei contato com a plataforma e não consegui acesso. Apenas me direcionou para chat com o restaurante mas nada foi resolvido.Completo descaso com o consumidor.,Problemas com App
Repasse suspensos Não estou conseguindo receber nenhum repassa do Ifood e já abri chamado e não tenho retorno já arrumei os documentos que precisa mandei e nada até agora,Problemas com Financeiro
"Descaso com o cliente Fiz um pedido e a embalagem veio um pouco molhada, reclamei de cara para o restaurante e disseram que como a entrega não era feita por eles, não tinham o que fazer. Mas até ai eu relevaria, porém, além disso, o biscoito da sorte estava murcho, um veio sem bilhete e o frango estava com gosto de passado/estragado. Estou com dor de estômago até agora, a comida foi pro lixo e nem o iFood, nem a loja conseguiram me ajudar. Peço no Ifood toda semana, aguardo um retorno que realmente solucione o meu problema.",Problemas com Cliente
Descaso com o cliente fiz um pedido na loja KFC da Granja Viana pedido foi aceito estava em preparo e quando estava no horário da previsão de entrega simplesmente foi cancelado sem nenhuma comunicação justificativa procurei do iFood não encontrei respaldo algum da empresa que parece não se preocupar com cancelamento sem justificativa por parte KFC,Problemas com Loja
Falta de vontade!!! Eu troquei de celular e número e não estou conseguindo acessar meu Ifood porque está pedindo pra manda msg pro meu número velho e agora meu número de celular é outro e não consigo fazer outra conta porque meu Gmail e esse o único que tenho não vou fazer um novo pra abri uma conta que já tenho !!,Problemas com App
"Mais de 1h de espera por um pedido que nem foi preparado Fiquei esperando mais de 1h por um pedido que não foi entregue. Pior, nem tinha sido preparado. O Habib's aceitou o pedido (5664) e me fez esperar todo o tempo informado atoa. Descaso total. O entregador ficou aguardando na loja de bobeira também, sendo que poderia ter feito outras entregas. O entregador tirou foto do restaurante mostrando que não tinha nenhum pedido meu. Ifood, não aceito R$ 15 de voucher como retratação como foi oferecido, o que foi feito foi gravíssimo, o restaurante aceitar o pedido, nem preparar, fazer o cliente esperar por mais de 1h atoa e depois o entregador mostrar que estavam fechando, nem sequer estavam dispostos a corrigir o erro gravíssimo. Vocês deveriam fazer eles me entregarem o pedido que eu fiz, de graça, porque o descaso foi muito grande. Eu tendo assinatura do Clube para passar por transtornos como esse e não ter a devida a retratação de direito, me faz pensar em cancelar, a empresa oferecer R$ 15 por todo o transtorno causado é fazer pouco caso do transtorno que o restaurante cadastrado com vocês fez.",Problemas com Loja
"Abri um chamado a duas semanas e até agora nada Abri um chamado a duas semanas e até agora não obtive resposta. Tenho duas lojas no ifood, uma no cnpj 38.251.236/000173 outra no cnpj do meu sócio 47.715.427/0001-30 , o que acontece é que queriamos inverter o cnpj das lojas, pois na hora de pedir maquina de cartão entre outros está dando conflito. Abri uns 2 chamados e até agora o setor responsável não entrou em contato, não há nenhum número que possa ligar e disseram que em 72h entrariam em contato, mas ja se passaram 2 semanas e nada. Acredito ser uma coisa simples de resolver.",Problemas com Loja
"Falta de combustível Estava trabalhando como sempre no Ifood, fazendo a 9 entrega, porém não tinha tanto dinheiro para abastecer antes de começar a trabalhar, coloquei meus únicos 20 reais que eu tinha, no meio da minha última entrega a gasolina acabou, tive que solicitar o seguro e. Om isso leva um tempo para ser atendido, e informei o Ifood que estava sem gasolina para o cliente não reclamar, porém o Ifood me bloqueia por 16 horas e ainda coloca minha ação como comportamento, vão se fuder, vocês dão a ferramenta e ainda me classifica desta forma sendo que é a primeira fez que uso esse recurso, vou processar vocês por abuso de poder e danos morais seus filhos de uma [Editado pelo Reclame Aqui], a última vez fiquei 30 dias bloqueado por que sofri um acidente e tive que relatar e depois de um discurso de vocês que sentia muito pelo que ocorreu comigo me bloqueou e tirou minha única fonte de renda por 30 dias, vou entrar com processo contra a plataforma, última vez que fico calado com essa situação.",Problemas com App
"DESATIVADO IFOOD Boa noite, queria deixar minha reclamação aqui sobre minha conta no ifood entregadores, eu sempre rodei no ifood por um bom tempo e fiz minhas entregas sem nenhum problema, por destino da vida eu arranjei um trabalho fixo e parei de rodar no ifood até aí tudo bem. Agora estou tentando entrar na minha conta no ifood para poder trabalhar e sustentar minha família e simplesmente qnd fui acessar minhas conta está bloqueada sem eu nem saber o motivo. Sempre fiz minhas entregas no padrão e poq parei de trabalhar por um tempo fui bloqueado. Queria deixar minha reclamação aqui.",Problemas com App
PEDIDO NÃO ENTREGUE Realizei um pedido junto ao iFood. O pedido não só não foi entregue no prazo máximo como nunca saiu do status em preparação.Tentei contato com a plataforma e não consegui acesso. Apenas me direcionou para chat com o restaurante mas nada foi resolvido.Completo descaso com o consumidor.,Problemas com App
Repasse suspensos Não estou conseguindo receber nenhum repassa do Ifood e já abri chamado e não tenho retorno já arrumei os documentos que precisa mandei e nada até agora,Problemas com Financeiro
"Desativado Minha conta foi desativada por relato de que algumas entregas com confirmação de código não foi entregue ao cliente mais porém teve um ocorrido no dia 12 de janeiro que não fui até o endereço do cliente por questão de segurança pois eu entrei em contato com o suporte e informei sobre localização considerando perigoso mais mesmo assim o pai do cliente veio até mim e levou o pedido com código de coleta informado passei pro suporte e eles não concluiu pra mim fiquei até tarde da noite esperando o suporte mim responder dormi acordei e a rota tava na tela só depois das 11:00 da manhã que sumiuE hoje a noite fui abrir o app pra entrega e tava desativado minha conta e não tinha nenhum alerta que minha conta podia ser bloqueado porque quando acontece qualquer errinho nosso já vem alerta de bloqueio,meu score tava no 3 saúde da conta no verde o life cheio avaliações de clientes tempo de coleta e entrega tudo certo sem atraso e do nada eles desativa minha conta!!",Problemas com App
Descaso com o cliente fiz um pedido na loja KFC da Granja Viana pedido foi aceito estava em preparo e quando estava no horário da previsão de entrega simplesmente foi cancelado sem nenhuma comunicação justificativa procurei do iFood não encontrei respaldo algum da empresa que parece não se preocupar com cancelamento sem justificativa por parte KFC,Problemas com Loja
Falta de vontade!!! Eu troquei de celular e número e não estou conseguindo acessar meu Ifood porque está pedindo pra manda msg pro meu número velho e agora meu número de celular é outro e não consigo fazer outra conta porque meu Gmail e esse o único que tenho não vou fazer um novo pra abri uma conta que já tenho !!,Problemas com App
"Mais de 1h de espera por um pedido que nem foi preparado Fiquei esperando mais de 1h por um pedido que não foi entregue. Pior, nem tinha sido preparado. O Habib's aceitou o pedido (5664) e me fez esperar todo o tempo informado atoa. Descaso total. O entregador ficou aguardando na loja de bobeira também, sendo que poderia ter feito outras entregas. O entregador tirou foto do restaurante mostrando que não tinha nenhum pedido meu. Ifood, não aceito R$ 15 de voucher como retratação como foi oferecido, o que foi feito foi gravíssimo, o restaurante aceitar o pedido, nem preparar, fazer o cliente esperar por mais de 1h atoa e depois o entregador mostrar que estavam fechando, nem sequer estavam dispostos a corrigir o erro gravíssimo. Vocês deveriam fazer eles me entregarem o pedido que eu fiz, de graça, porque o descaso foi muito grande. Eu tendo assinatura do Clube para passar por transtornos como esse e não ter a devida a retratação de direito, me faz pensar em cancelar, a empresa oferecer R$ 15 por todo o transtorno causado é fazer pouco caso do transtorno que o restaurante cadastrado com vocês fez.",Problemas com Loja
"Abri um chamado a duas semanas e até agora nada Abri um chamado a duas semanas e até agora não obtive resposta. Tenho duas lojas no ifood, uma no cnpj 38.251.236/000173 outra no cnpj do meu sócio 47.715.427/0001-30 , o que acontece é que queriamos inverter o cnpj das lojas, pois na hora de pedir maquina de cartão entre outros está dando conflito. Abri uns 2 chamados e até agora o setor responsável não entrou em contato, não há nenhum número que possa ligar e disseram que em 72h entrariam em contato, mas ja se passaram 2 semanas e nada. Acredito ser uma coisa simples de resolver.",Problemas com Loja
"Falta de combustível Estava trabalhando como sempre no Ifood, fazendo a 9 entrega, porém não tinha tanto dinheiro para abastecer antes de começar a trabalhar, coloquei meus únicos 20 reais que eu tinha, no meio da minha última entrega a gasolina acabou, tive que solicitar o seguro e. Om isso leva um tempo para ser atendido, e informei o Ifood que estava sem gasolina para o cliente não reclamar, porém o Ifood me bloqueia por 16 horas e ainda coloca minha ação como comportamento, vão se fuder, vocês dão a ferramenta e ainda me classifica desta forma sendo que é a primeira fez que uso esse recurso, vou processar vocês por abuso de poder e danos morais seus filhos de uma [Editado pelo Reclame Aqui], a última vez fiquei 30 dias bloqueado por que sofri um acidente e tive que relatar e depois de um discurso de vocês que sentia muito pelo que ocorreu comigo me bloqueou e tirou minha única fonte de renda por 30 dias, vou entrar com processo contra a plataforma, última vez que fico calado com essa situação.",Problemas com App
"DESATIVADO IFOOD Boa noite, queria deixar minha reclamação aqui sobre minha conta no ifood entregadores, eu sempre rodei no ifood por um bom tempo e fiz minhas entregas sem nenhum problema, por destino da vida eu arranjei um trabalho fixo e parei de rodar no ifood até aí tudo bem. Agora estou tentando entrar na minha conta no ifood para poder trabalhar e sustentar minha família e simplesmente qnd fui acessar minhas conta está bloqueada sem eu nem saber o motivo. Sempre fiz minhas entregas no padrão e poq parei de trabalhar por um tempo fui bloqueado. Queria deixar minha reclamação aqui.",Problemas com App
PEDIDO NÃO ENTREGUE Realizei um pedido junto ao iFood. O pedido não só não foi entregue no prazo máximo como nunca saiu do status em preparação.Tentei contato com a plataforma e não consegui acesso. Apenas me direcionou para chat com o restaurante mas nada foi resolvido.Completo descaso com o consumidor.,Problemas com App
Repasse suspensos Não estou conseguindo receber nenhum repassa do Ifood e já abri chamado e não tenho retorno já arrumei os documentos que precisa mandei e nada até agora,Problemas com Financeiro
"Desativado Minha conta foi desativada por relato de que algumas entregas com confirmação de código não foi entregue ao cliente mais porém teve um ocorrido no dia 12 de janeiro que não fui até o endereço do cliente por questão de segurança pois eu entrei em contato com o suporte e informei sobre localização considerando perigoso mais mesmo assim o pai do cliente veio até mim e levou o pedido com código de coleta informado passei pro suporte e eles não concluiu pra mim fiquei até tarde da noite esperando o suporte mim responder dormi acordei e a rota tava na tela só depois das 11:00 da manhã que sumiuE hoje a noite fui abrir o app pra entrega e tava desativado minha conta e não tinha nenhum alerta que minha conta podia ser bloqueado porque quando acontece qualquer errinho nosso já vem alerta de bloqueio,meu score tava no 3 saúde da conta no verde o life cheio avaliações de clientes tempo de coleta e entrega tudo certo sem atraso e do nada eles desativa minha conta!!",Problemas com App
"ENTREGAR SÓ ENTRA ONDE QUER? Boa noite! Fiz diversos pedidos e agora os entregadores so entregam na portaria do condomínio pois bem , agora tenho que sair do meu Ap e ir até a portaria buscar meus iten mais a plataforma iFood diz que agora a norma é essa , sendo que ontem mesmo um entregador do IFood foi entregar no 11 andar na casa de um amigo que fica na Barra da Tijuca , e agora minutos depois teve entregador no condomínio resumo eles vão onde querem? Não estou culpando eles e sim a plataforma de por uma norma maluca como essa , então tem que ser dois pesos e duas medidas ou entrega no ap ou não entrega. Esse país é uma bagunça mesmo e só dão valor para aqueles quem tem poder aquisitivo alto. Estão perdendo vários clientes aqui no condomínio. Brasilsilllll",Problemas com App
Falta de vontade!!! Eu troquei de celular e número e não estou conseguindo acessar meu Ifood porque está pedindo pra manda msg pro meu número velho e agora meu número de celular é outro e não consigo fazer outra conta porque meu Gmail e esse o único que tenho não vou fazer um novo pra abri uma conta que já tenho !!,Problemas com App
"Mais de 1h de espera por um pedido que nem foi preparado Fiquei esperando mais de 1h por um pedido que não foi entregue. Pior, nem tinha sido preparado. O Habib's aceitou o pedido (5664) e me fez esperar todo o tempo informado atoa. Descaso total. O entregador ficou aguardando na loja de bobeira também, sendo que poderia ter feito outras entregas. O entregador tirou foto do restaurante mostrando que não tinha nenhum pedido meu. Ifood, não aceito R$ 15 de voucher como retratação como foi oferecido, o que foi feito foi gravíssimo, o restaurante aceitar o pedido, nem preparar, fazer o cliente esperar por mais de 1h atoa e depois o entregador mostrar que estavam fechando, nem sequer estavam dispostos a corrigir o erro gravíssimo. Vocês deveriam fazer eles me entregarem o pedido que eu fiz, de graça, porque o descaso foi muito grande. Eu tendo assinatura do Clube para passar por transtornos como esse e não ter a devida a retratação de direito, me faz pensar em cancelar, a empresa oferecer R$ 15 por todo o transtorno causado é fazer pouco caso do transtorno que o restaurante cadastrado com vocês fez.",Problemas com Loja
"Abri um chamado a duas semanas e até agora nada Abri um chamado a duas semanas e até agora não obtive resposta. Tenho duas lojas no ifood, uma no cnpj 38.251.236/000173 outra no cnpj do meu sócio 47.715.427/0001-30 , o que acontece é que queriamos inverter o cnpj das lojas, pois na hora de pedir maquina de cartão entre outros está dando conflito. Abri uns 2 chamados e até agora o setor responsável não entrou em contato, não há nenhum número que possa ligar e disseram que em 72h entrariam em contato, mas ja se passaram 2 semanas e nada. Acredito ser uma coisa simples de resolver.",Problemas com Loja
"Falta de combustível Estava trabalhando como sempre no Ifood, fazendo a 9 entrega, porém não tinha tanto dinheiro para abastecer antes de começar a trabalhar, coloquei meus únicos 20 reais que eu tinha, no meio da minha última entrega a gasolina acabou, tive que solicitar o seguro e. Om isso leva um tempo para ser atendido, e informei o Ifood que estava sem gasolina para o cliente não reclamar, porém o Ifood me bloqueia por 16 horas e ainda coloca minha ação como comportamento, vão se fuder, vocês dão a ferramenta e ainda me classifica desta forma sendo que é a primeira fez que uso esse recurso, vou processar vocês por abuso de poder e danos morais seus filhos de uma [Editado pelo Reclame Aqui], a última vez fiquei 30 dias bloqueado por que sofri um acidente e tive que relatar e depois de um discurso de vocês que sentia muito pelo que ocorreu comigo me bloqueou e tirou minha única fonte de renda por 30 dias, vou entrar com processo contra a plataforma, última vez que fico calado com essa situação.",Problemas com App
"DESATIVADO IFOOD Boa noite, queria deixar minha reclamação aqui sobre minha conta no ifood entregadores, eu sempre rodei no ifood por um bom tempo e fiz minhas entregas sem nenhum problema, por destino da vida eu arranjei um trabalho fixo e parei de rodar no ifood até aí tudo bem. Agora estou tentando entrar na minha conta no ifood para poder trabalhar e sustentar minha família e simplesmente qnd fui acessar minhas conta está bloqueada sem eu nem saber o motivo. Sempre fiz minhas entregas no padrão e poq parei de trabalhar por um tempo fui bloqueado. Queria deixar minha reclamação aqui.",Problemas com App
PEDIDO NÃO ENTREGUE Realizei um pedido junto ao iFood. O pedido não só não foi entregue no prazo máximo como nunca saiu do status em preparação.Tentei contato com a plataforma e não consegui acesso. Apenas me direcionou para chat com o restaurante mas nada foi resolvido.Completo descaso com o consumidor.,Problemas com App
Repasse suspensos Não estou conseguindo receber nenhum repassa do Ifood e já abri chamado e não tenho retorno já arrumei os documentos que precisa mandei e nada até agora,Problemas com Financeiro
"Desativado Minha conta foi desativada por relato de que algumas entregas com confirmação de código não foi entregue ao cliente mais porém teve um ocorrido no dia 12 de janeiro que não fui até o endereço do cliente por questão de segurança pois eu entrei em contato com o suporte e informei sobre localização considerando perigoso mais mesmo assim o pai do cliente veio até mim e levou o pedido com código de coleta informado passei pro suporte e eles não concluiu pra mim fiquei até tarde da noite esperando o suporte mim responder dormi acordei e a rota tava na tela só depois das 11:00 da manhã que sumiuE hoje a noite fui abrir o app pra entrega e tava desativado minha conta e não tinha nenhum alerta que minha conta podia ser bloqueado porque quando acontece qualquer errinho nosso já vem alerta de bloqueio,meu score tava no 3 saúde da conta no verde o life cheio avaliações de clientes tempo de coleta e entrega tudo certo sem atraso e do nada eles desativa minha conta!!",Problemas com App
"ENTREGAR SÓ ENTRA ONDE QUER? Boa noite! Fiz diversos pedidos e agora os entregadores so entregam na portaria do condomínio pois bem , agora tenho que sair do meu Ap e ir até a portaria buscar meus iten mais a plataforma iFood diz que agora a norma é essa , sendo que ontem mesmo um entregador do IFood foi entregar no 11 andar na casa de um amigo que fica na Barra da Tijuca , e agora minutos depois teve entregador no condomínio resumo eles vão onde querem? Não estou culpando eles e sim a plataforma de por uma norma maluca como essa , então tem que ser dois pesos e duas medidas ou entrega no ap ou não entrega. Esse país é uma bagunça mesmo e só dão valor para aqueles quem tem poder aquisitivo alto. Estão perdendo vários clientes aqui no condomínio. Brasilsilllll",Problemas com App
